"location","date","age_group","target","value","population"
"47","2022-10-29","1-1.99","inc hosp",7.247513,79643
"47","2022-10-22","1-1.99","rate hosp",18.2,79643
"47","2022-10-22","1-1.99","inc hosp",14.495026,79643
"47","2022-10-15","1-1.99","rate hosp",22.7,79643
"47","2022-10-15","1-1.99","inc hosp",18.078961,79643
"47","2022-10-08","1-1.99","rate hosp",13.6,79643
"47","2022-10-08","1-1.99","inc hosp",10.831448,79643
"41","2023-09-30","0-130","rate hosp",0,4238665
"41","2023-09-30","0-130","inc hosp",0,4238665
"41","2023-09-23","0-130","rate hosp",0.2,4238665
"41","2023-09-23","0-130","inc hosp",8.47733,4238665
"41","2023-09-16","0-130","rate hosp",0.1,4238665
"41","2023-09-16","0-130","inc hosp",4.238665,4238665
"41","2023-09-09","0-130","rate hosp",0.1,4238665
"41","2023-09-09","0-130","inc hosp",4.238665,4238665
"41","2023-09-02","0-130","rate hosp",0,4238665
"41","2023-09-02","0-130","inc hosp",0,4238665
"41","2023-08-26","0-130","rate hosp",0.1,4238665
"41","2023-08-26","0-130","inc hosp",4.238665,4238665
"41","2023-08-19","0-130","rate hosp",0,4238665
"41","2023-08-19","0-130","inc hosp",0,4238665
"41","2023-08-12","0-130","rate hosp",0.1,4238665
"41","2023-08-12","0-130","inc hosp",4.238665,4238665
"41","2023-08-05","0-130","rate hosp",0.1,4238665
"41","2023-08-05","0-130","inc hosp",4.238665,4238665
"41","2023-07-29","0-130","rate hosp",0,4238665
"41","2023-07-29","0-130","inc hosp",0,4238665
"41","2023-07-22","0-130","rate hosp",0.1,4238665
"41","2023-07-22","0-130","inc hosp",4.238665,4238665
"41","2023-07-15","0-130","rate hosp",0,4238665
"41","2023-07-15","0-130","inc hosp",0,4238665
"41","2023-07-08","0-130","rate hosp",0,4238665
"41","2023-07-08","0-130","inc hosp",0,4238665
"41","2023-07-01","0-130","rate hosp",0,4238665
"41","2023-07-01","0-130","inc hosp",0,4238665
"41","2023-06-24","0-130","rate hosp",0.1,4238665
"41","2023-06-24","0-130","inc hosp",4.238665,4238665
"41","2023-06-17","0-130","rate hosp",0,4238665
"41","2023-06-17","0-130","inc hosp",0,4238665
"41","2023-06-10","0-130","rate hosp",0.1,4238665
"41","2023-06-10","0-130","inc hosp",4.238665,4238665
"41","2023-06-03","0-130","rate hosp",0,4238665
"41","2023-06-03","0-130","inc hosp",0,4238665
"41","2023-05-27","0-130","rate hosp",0,4238665
"41","2023-05-27","0-130","inc hosp",0,4238665
"41","2023-05-20","0-130","rate hosp",0,4238665
"41","2023-05-20","0-130","inc hosp",0,4238665
"41","2023-05-13","0-130","rate hosp",0,4238665
"41","2023-05-13","0-130","inc hosp",0,4238665
"41","2023-05-06","0-130","rate hosp",0.1,4238665
"41","2023-05-06","0-130","inc hosp",4.238665,4238665
"41","2023-04-29","0-130","rate hosp",0,4238665
"41","2023-04-29","0-130","inc hosp",0,4238665
"41","2023-04-22","0-130","rate hosp",0.1,4238665
"41","2023-04-22","0-130","inc hosp",4.238665,4238665
"41","2023-04-15","0-130","rate hosp",0.2,4238665
"41","2023-04-15","0-130","inc hosp",8.47733,4238665
"41","2023-04-08","0-130","rate hosp",0.1,4238665
"41","2023-04-08","0-130","inc hosp",4.238665,4238665
"41","2023-04-01","0-130","rate hosp",0.1,4238665
"41","2023-04-01","0-130","inc hosp",4.238665,4238665
"41","2023-03-25","0-130","rate hosp",0.1,4238665
"41","2023-03-25","0-130","inc hosp",4.238665,4238665
"41","2023-03-18","0-130","rate hosp",0.3,4238665
"41","2023-03-18","0-130","inc hosp",12.715995,4238665
"41","2023-03-11","0-130","rate hosp",0.2,4238665
"41","2023-03-11","0-130","inc hosp",8.47733,4238665
"41","2023-03-04","0-130","rate hosp",0.2,4238665
"41","2023-03-04","0-130","inc hosp",8.47733,4238665
"41","2023-02-25","0-130","rate hosp",0.3,4238665
"41","2023-02-25","0-130","inc hosp",12.715995,4238665
"41","2023-02-18","0-130","rate hosp",0.6,4238665
"41","2023-02-18","0-130","inc hosp",25.43199,4238665
"41","2023-02-11","0-130","rate hosp",0.4,4238665
"41","2023-02-11","0-130","inc hosp",16.95466,4238665
"41","2023-02-04","0-130","rate hosp",0.7,4238665
"41","2023-02-04","0-130","inc hosp",29.670655,4238665
"41","2023-01-28","0-130","rate hosp",0.7,4238665
"41","2023-01-28","0-130","inc hosp",29.670655,4238665
"41","2023-01-21","0-130","rate hosp",1.2,4238665
"41","2023-01-21","0-130","inc hosp",50.86398,4238665
"41","2023-01-14","0-130","rate hosp",1.1,4238665
"41","2023-01-14","0-130","inc hosp",46.625315,4238665
"41","2023-01-07","0-130","rate hosp",1.8,4238665
"41","2023-01-07","0-130","inc hosp",76.29597,4238665
"41","2022-12-31","0-130","rate hosp",2.4,4238665
"41","2022-12-31","0-130","inc hosp",101.72796,4238665
"41","2022-12-24","0-130","rate hosp",2.3,4238665
"41","2022-12-24","0-130","inc hosp",97.489295,4238665
"41","2022-12-17","0-130","rate hosp",2.9,4238665
"41","2022-12-17","0-130","inc hosp",122.921285,4238665
"41","2022-12-10","0-130","rate hosp",3.7,4238665
"41","2022-12-10","0-130","inc hosp",156.830605,4238665
"41","2022-12-03","0-130","rate hosp",4.9,4238665
"41","2022-12-03","0-130","inc hosp",207.694585,4238665
"41","2022-11-26","0-130","rate hosp",3.3,4238665
"41","2022-11-26","0-130","inc hosp",139.875945,4238665
"41","2022-11-19","0-130","rate hosp",3.5,4238665
"41","2022-11-19","0-130","inc hosp",148.353275,4238665
"41","2022-11-12","0-130","rate hosp",1.8,4238665
"41","2022-11-12","0-130","inc hosp",76.29597,4238665
"41","2022-11-05","0-130","rate hosp",2.3,4238665
"41","2022-11-05","0-130","inc hosp",97.489295,4238665
"41","2022-10-29","0-130","rate hosp",0.7,4238665
"41","2022-10-29","0-130","inc hosp",29.670655,4238665
"41","2022-10-22","0-130","rate hosp",0.7,4238665
"41","2022-10-22","0-130","inc hosp",29.670655,4238665
"41","2022-10-15","0-130","rate hosp",0.5,4238665
"41","2022-10-15","0-130","inc hosp",21.193325,4238665
"41","2022-10-08","0-130","rate hosp",0.3,4238665
"41","2022-10-08","0-130","inc hosp",12.715995,4238665
"41","2023-09-30","1-1.99","rate hosp",0,39419
"41","2023-09-30","1-1.99","inc hosp",0,39419
"41","2023-09-23","1-1.99","rate hosp",0,39419
"41","2023-09-23","1-1.99","inc hosp",0,39419
"41","2023-09-16","1-1.99","rate hosp",0,39419
"41","2023-09-16","1-1.99","inc hosp",0,39419
"41","2023-09-09","1-1.99","rate hosp",0,39419
"41","2023-09-09","1-1.99","inc hosp",0,39419
"41","2023-09-02","1-1.99","rate hosp",0,39419
"41","2023-09-02","1-1.99","inc hosp",0,39419
"41","2023-08-26","1-1.99","rate hosp",5.9,39419
"41","2023-08-26","1-1.99","inc hosp",2.325721,39419
"41","2023-08-19","1-1.99","rate hosp",0,39419
"41","2023-08-19","1-1.99","inc hosp",0,39419
"41","2023-08-12","1-1.99","rate hosp",0,39419
"41","2023-08-12","1-1.99","inc hosp",0,39419
"41","2023-08-05","1-1.99","rate hosp",0,39419
"41","2023-08-05","1-1.99","inc hosp",0,39419
"41","2023-07-29","1-1.99","rate hosp",0,39419
"41","2023-07-29","1-1.99","inc hosp",0,39419
"41","2023-07-22","1-1.99","rate hosp",5.9,39419
"41","2023-07-22","1-1.99","inc hosp",2.325721,39419
"41","2023-07-15","1-1.99","rate hosp",0,39419
"41","2023-07-15","1-1.99","inc hosp",0,39419
"41","2023-07-08","1-1.99","rate hosp",0,39419
"41","2023-07-08","1-1.99","inc hosp",0,39419
"41","2023-07-01","1-1.99","rate hosp",0,39419
"41","2023-07-01","1-1.99","inc hosp",0,39419
"41","2023-06-24","1-1.99","rate hosp",0,39419
"41","2023-06-24","1-1.99","inc hosp",0,39419
"41","2023-06-17","1-1.99","rate hosp",0,39419
"41","2023-06-17","1-1.99","inc hosp",0,39419
"41","2023-06-10","1-1.99","rate hosp",0,39419
"41","2023-06-10","1-1.99","inc hosp",0,39419
"41","2023-06-03","1-1.99","rate hosp",0,39419
"41","2023-06-03","1-1.99","inc hosp",0,39419
"41","2023-05-27","1-1.99","rate hosp",0,39419
"41","2023-05-27","1-1.99","inc hosp",0,39419
"41","2023-05-20","1-1.99","rate hosp",0,39419
"41","2023-05-20","1-1.99","inc hosp",0,39419
"41","2023-05-13","1-1.99","rate hosp",0,39419
"41","2023-05-13","1-1.99","inc hosp",0,39419
"41","2023-05-06","1-1.99","rate hosp",0,39419
"41","2023-05-06","1-1.99","inc hosp",0,39419
"41","2023-04-29","1-1.99","rate hosp",0,39419
"41","2023-04-29","1-1.99","inc hosp",0,39419
"41","2023-04-22","1-1.99","rate hosp",0,39419
"41","2023-04-22","1-1.99","inc hosp",0,39419
"41","2023-04-15","1-1.99","rate hosp",0,39419
"41","2023-04-15","1-1.99","inc hosp",0,39419
"41","2023-04-08","1-1.99","rate hosp",0,39419
"41","2023-04-08","1-1.99","inc hosp",0,39419
"41","2023-04-01","1-1.99","rate hosp",0,39419
"41","2023-04-01","1-1.99","inc hosp",0,39419
"41","2023-03-25","1-1.99","rate hosp",0,39419
"41","2023-03-25","1-1.99","inc hosp",0,39419
"41","2023-03-18","1-1.99","rate hosp",5.9,39419
"41","2023-03-18","1-1.99","inc hosp",2.325721,39419
"41","2023-03-11","1-1.99","rate hosp",5.9,39419
"41","2023-03-11","1-1.99","inc hosp",2.325721,39419
"41","2023-03-04","1-1.99","rate hosp",0,39419
"41","2023-03-04","1-1.99","inc hosp",0,39419
"41","2023-02-25","1-1.99","rate hosp",0,39419
"41","2023-02-25","1-1.99","inc hosp",0,39419
"41","2023-02-18","1-1.99","rate hosp",0,39419
"41","2023-02-18","1-1.99","inc hosp",0,39419
"41","2023-02-11","1-1.99","rate hosp",5.9,39419
"41","2023-02-11","1-1.99","inc hosp",2.325721,39419
"41","2023-02-04","1-1.99","rate hosp",0,39419
"41","2023-02-04","1-1.99","inc hosp",0,39419
"41","2023-01-28","1-1.99","rate hosp",5.9,39419
"41","2023-01-28","1-1.99","inc hosp",2.325721,39419
"41","2023-01-21","1-1.99","rate hosp",11.9,39419
"41","2023-01-21","1-1.99","inc hosp",4.690861,39419
"41","2023-01-14","1-1.99","rate hosp",11.9,39419
"41","2023-01-14","1-1.99","inc hosp",4.690861,39419
"41","2023-01-07","1-1.99","rate hosp",0,39419
"41","2023-01-07","1-1.99","inc hosp",0,39419
"41","2022-12-31","1-1.99","rate hosp",5.9,39419
"41","2022-12-31","1-1.99","inc hosp",2.325721,39419
"41","2022-12-24","1-1.99","rate hosp",53.5,39419
"41","2022-12-24","1-1.99","inc hosp",21.089165,39419
"41","2022-12-17","1-1.99","rate hosp",29.7,39419
"41","2022-12-17","1-1.99","inc hosp",11.707443,39419
"41","2022-12-10","1-1.99","rate hosp",29.7,39419
"41","2022-12-10","1-1.99","inc hosp",11.707443,39419
"41","2022-12-03","1-1.99","rate hosp",35.7,39419
"41","2022-12-03","1-1.99","inc hosp",14.072583,39419
"41","2022-11-26","1-1.99","rate hosp",23.8,39419
"41","2022-11-26","1-1.99","inc hosp",9.381722,39419
"41","2022-11-19","1-1.99","rate hosp",71.4,39419
"41","2022-11-19","1-1.99","inc hosp",28.145166,39419
"41","2022-11-12","1-1.99","rate hosp",11.9,39419
"41","2022-11-12","1-1.99","inc hosp",4.690861,39419
"41","2022-11-05","1-1.99","rate hosp",17.8,39419
"41","2022-11-05","1-1.99","inc hosp",7.016582,39419
"41","2022-10-29","1-1.99","rate hosp",5.9,39419
"41","2022-10-29","1-1.99","inc hosp",2.325721,39419
"41","2022-10-22","1-1.99","rate hosp",5.9,39419
"41","2022-10-22","1-1.99","inc hosp",2.325721,39419
"41","2022-10-15","1-1.99","rate hosp",5.9,39419
"41","2022-10-15","1-1.99","inc hosp",2.325721,39419
"41","2022-10-08","1-1.99","rate hosp",5.9,39419
"41","2022-10-08","1-1.99","inc hosp",2.325721,39419
"36","2023-09-30","0-130","rate hosp",0.2,19657190
"36","2023-09-30","0-130","inc hosp",39.31438,19657190
"36","2023-09-23","0-130","rate hosp",0.1,19657190
"36","2023-09-23","0-130","inc hosp",19.65719,19657190
"36","2023-09-16","0-130","rate hosp",0.1,19657190
"36","2023-09-16","0-130","inc hosp",19.65719,19657190
"36","2023-09-09","0-130","rate hosp",0.2,19657190
"36","2023-09-09","0-130","inc hosp",39.31438,19657190
"36","2023-09-02","0-130","rate hosp",0.2,19657190
"36","2023-09-02","0-130","inc hosp",39.31438,19657190
"36","2023-08-26","0-130","rate hosp",0,19657190
"36","2023-08-26","0-130","inc hosp",0,19657190
"36","2023-08-19","0-130","rate hosp",0.1,19657190
"36","2023-08-19","0-130","inc hosp",19.65719,19657190
"36","2023-08-12","0-130","rate hosp",0.1,19657190
"36","2023-08-12","0-130","inc hosp",19.65719,19657190
"36","2023-08-05","0-130","rate hosp",0.1,19657190
"36","2023-08-05","0-130","inc hosp",19.65719,19657190
"36","2023-07-29","0-130","rate hosp",0,19657190
"36","2023-07-29","0-130","inc hosp",0,19657190
"36","2023-07-22","0-130","rate hosp",0,19657190
"36","2023-07-22","0-130","inc hosp",0,19657190
"36","2023-07-15","0-130","rate hosp",0.1,19657190
"36","2023-07-15","0-130","inc hosp",19.65719,19657190
"36","2023-07-08","0-130","rate hosp",0,19657190
"36","2023-07-08","0-130","inc hosp",0,19657190
"36","2023-07-01","0-130","rate hosp",0,19657190
"36","2023-07-01","0-130","inc hosp",0,19657190
"36","2023-06-24","0-130","rate hosp",0,19657190
"36","2023-06-24","0-130","inc hosp",0,19657190
"36","2023-06-17","0-130","rate hosp",0,19657190
"36","2023-06-17","0-130","inc hosp",0,19657190
"36","2023-06-10","0-130","rate hosp",0,19657190
"36","2023-06-10","0-130","inc hosp",0,19657190
"36","2023-06-03","0-130","rate hosp",0.1,19657190
"36","2023-06-03","0-130","inc hosp",19.65719,19657190
"36","2023-05-27","0-130","rate hosp",0.1,19657190
"36","2023-05-27","0-130","inc hosp",19.65719,19657190
"36","2023-05-20","0-130","rate hosp",0.1,19657190
"36","2023-05-20","0-130","inc hosp",19.65719,19657190
"36","2023-05-13","0-130","rate hosp",0,19657190
"36","2023-05-13","0-130","inc hosp",0,19657190
"36","2023-05-06","0-130","rate hosp",0.2,19657190
"36","2023-05-06","0-130","inc hosp",39.31438,19657190
"36","2023-04-29","0-130","rate hosp",0.2,19657190
"36","2023-04-29","0-130","inc hosp",39.31438,19657190
"36","2023-04-22","0-130","rate hosp",0.4,19657190
"36","2023-04-22","0-130","inc hosp",78.62876,19657190
"36","2023-04-15","0-130","rate hosp",0.3,19657190
"36","2023-04-15","0-130","inc hosp",58.97157,19657190
"36","2023-04-08","0-130","rate hosp",0.4,19657190
"36","2023-04-08","0-130","inc hosp",78.62876,19657190
"36","2023-04-01","0-130","rate hosp",0.2,19657190
"36","2023-04-01","0-130","inc hosp",39.31438,19657190
"36","2023-03-25","0-130","rate hosp",0.3,19657190
"36","2023-03-25","0-130","inc hosp",58.97157,19657190
"36","2023-03-18","0-130","rate hosp",0.6,19657190
"36","2023-03-18","0-130","inc hosp",117.94314,19657190
"36","2023-03-11","0-130","rate hosp",0.7,19657190
"36","2023-03-11","0-130","inc hosp",137.60033,19657190
"36","2023-03-04","0-130","rate hosp",0.6,19657190
"36","2023-03-04","0-130","inc hosp",117.94314,19657190
"36","2023-02-25","0-130","rate hosp",0.2,19657190
"36","2023-02-25","0-130","inc hosp",39.31438,19657190
"36","2023-02-18","0-130","rate hosp",0.6,19657190
"36","2023-02-18","0-130","inc hosp",117.94314,19657190
"36","2023-02-11","0-130","rate hosp",0.6,19657190
"36","2023-02-11","0-130","inc hosp",117.94314,19657190
"36","2023-02-04","0-130","rate hosp",0.7,19657190
"36","2023-02-04","0-130","inc hosp",137.60033,19657190
"36","2023-01-28","0-130","rate hosp",0.6,19657190
"36","2023-01-28","0-130","inc hosp",117.94314,19657190
"36","2023-01-21","0-130","rate hosp",0.7,19657190
"36","2023-01-21","0-130","inc hosp",137.60033,19657190
"36","2023-01-14","0-130","rate hosp",1.3,19657190
"36","2023-01-14","0-130","inc hosp",255.54347,19657190
"36","2023-01-07","0-130","rate hosp",1.7,19657190
"36","2023-01-07","0-130","inc hosp",334.17223,19657190
"36","2022-12-31","0-130","rate hosp",1.9,19657190
"36","2022-12-31","0-130","inc hosp",373.48661,19657190
"36","2022-12-24","0-130","rate hosp",1.8,19657190
"36","2022-12-24","0-130","inc hosp",353.82942,19657190
"36","2022-12-17","0-130","rate hosp",2.6,19657190
"36","2022-12-17","0-130","inc hosp",511.08694,19657190
"36","2022-12-10","0-130","rate hosp",3.9,19657190
"36","2022-12-10","0-130","inc hosp",766.63041,19657190
"36","2022-12-03","0-130","rate hosp",5.2,19657190
"36","2022-12-03","0-130","inc hosp",1022.17388,19657190
"36","2022-11-26","0-130","rate hosp",3.9,19657190
"36","2022-11-26","0-130","inc hosp",766.63041,19657190
"36","2022-11-19","0-130","rate hosp",6.8,19657190
"36","2022-11-19","0-130","inc hosp",1336.68892,19657190
"36","2022-11-12","0-130","rate hosp",8.1,19657190
"36","2022-11-12","0-130","inc hosp",1592.23239,19657190
"36","2022-11-05","0-130","rate hosp",8.2,19657190
"36","2022-11-05","0-130","inc hosp",1611.88958,19657190
"36","2022-10-29","0-130","rate hosp",6,19657190
"36","2022-10-29","0-130","inc hosp",1179.4314,19657190
"36","2022-10-22","0-130","rate hosp",3.9,19657190
"36","2022-10-22","0-130","inc hosp",766.63041,19657190
"36","2022-10-15","0-130","rate hosp",3.7,19657190
"36","2022-10-15","0-130","inc hosp",727.31603,19657190
"36","2022-10-08","0-130","rate hosp",1.8,19657190
"36","2022-10-08","0-130","inc hosp",353.82942,19657190
"36","2023-09-30","1-1.99","rate hosp",5.9,201750
"36","2023-09-30","1-1.99","inc hosp",11.90325,201750
"36","2023-09-23","1-1.99","rate hosp",0,201750
"36","2023-09-23","1-1.99","inc hosp",0,201750
"36","2023-09-16","1-1.99","rate hosp",0,201750
"36","2023-09-16","1-1.99","inc hosp",0,201750
"36","2023-09-09","1-1.99","rate hosp",0,201750
"36","2023-09-09","1-1.99","inc hosp",0,201750
"36","2023-09-02","1-1.99","rate hosp",0,201750
"36","2023-09-02","1-1.99","inc hosp",0,201750
"36","2023-08-26","1-1.99","rate hosp",0,201750
"36","2023-08-26","1-1.99","inc hosp",0,201750
"36","2023-08-19","1-1.99","rate hosp",0,201750
"36","2023-08-19","1-1.99","inc hosp",0,201750
"36","2023-08-12","1-1.99","rate hosp",0,201750
"36","2023-08-12","1-1.99","inc hosp",0,201750
"36","2023-08-05","1-1.99","rate hosp",0,201750
"36","2023-08-05","1-1.99","inc hosp",0,201750
"36","2023-07-29","1-1.99","rate hosp",0,201750
"36","2023-07-29","1-1.99","inc hosp",0,201750
"36","2023-07-22","1-1.99","rate hosp",0,201750
"36","2023-07-22","1-1.99","inc hosp",0,201750
"36","2023-07-15","1-1.99","rate hosp",0,201750
"36","2023-07-15","1-1.99","inc hosp",0,201750
"36","2023-07-08","1-1.99","rate hosp",0,201750
"36","2023-07-08","1-1.99","inc hosp",0,201750
"36","2023-07-01","1-1.99","rate hosp",0,201750
"36","2023-07-01","1-1.99","inc hosp",0,201750
"36","2023-06-24","1-1.99","rate hosp",0,201750
"36","2023-06-24","1-1.99","inc hosp",0,201750
"36","2023-06-17","1-1.99","rate hosp",0,201750
"36","2023-06-17","1-1.99","inc hosp",0,201750
"36","2023-06-10","1-1.99","rate hosp",0,201750
"36","2023-06-10","1-1.99","inc hosp",0,201750
"36","2023-06-03","1-1.99","rate hosp",0,201750
"36","2023-06-03","1-1.99","inc hosp",0,201750
"36","2023-05-27","1-1.99","rate hosp",0,201750
"36","2023-05-27","1-1.99","inc hosp",0,201750
"36","2023-05-20","1-1.99","rate hosp",0,201750
"36","2023-05-20","1-1.99","inc hosp",0,201750
"36","2023-05-13","1-1.99","rate hosp",0,201750
"36","2023-05-13","1-1.99","inc hosp",0,201750
"36","2023-05-06","1-1.99","rate hosp",0,201750
"36","2023-05-06","1-1.99","inc hosp",0,201750
"36","2023-04-29","1-1.99","rate hosp",0,201750
"36","2023-04-29","1-1.99","inc hosp",0,201750
"36","2023-04-22","1-1.99","rate hosp",0,201750
"36","2023-04-22","1-1.99","inc hosp",0,201750
"36","2023-04-15","1-1.99","rate hosp",0,201750
"36","2023-04-15","1-1.99","inc hosp",0,201750
"36","2023-04-08","1-1.99","rate hosp",0,201750
"36","2023-04-08","1-1.99","inc hosp",0,201750
"36","2023-04-01","1-1.99","rate hosp",0,201750
"36","2023-04-01","1-1.99","inc hosp",0,201750
"36","2023-03-25","1-1.99","rate hosp",0,201750
"36","2023-03-25","1-1.99","inc hosp",0,201750
"36","2023-03-18","1-1.99","rate hosp",0,201750
"36","2023-03-18","1-1.99","inc hosp",0,201750
"36","2023-03-11","1-1.99","rate hosp",11.8,201750
"36","2023-03-11","1-1.99","inc hosp",23.8065,201750
"36","2023-03-04","1-1.99","rate hosp",0,201750
"36","2023-03-04","1-1.99","inc hosp",0,201750
"36","2023-02-25","1-1.99","rate hosp",0,201750
"36","2023-02-25","1-1.99","inc hosp",0,201750
"36","2023-02-18","1-1.99","rate hosp",0,201750
"36","2023-02-18","1-1.99","inc hosp",0,201750
"36","2023-02-11","1-1.99","rate hosp",5.9,201750
"36","2023-02-11","1-1.99","inc hosp",11.90325,201750
"36","2023-02-04","1-1.99","rate hosp",5.9,201750
"36","2023-02-04","1-1.99","inc hosp",11.90325,201750
"36","2023-01-28","1-1.99","rate hosp",5.9,201750
"36","2023-01-28","1-1.99","inc hosp",11.90325,201750
"36","2023-01-21","1-1.99","rate hosp",11.8,201750
"36","2023-01-21","1-1.99","inc hosp",23.8065,201750
